1.0000000000000000000000	1.0000000000000000000000	1.0000000000000000000000	-3098.187378	-3091.744331	0.000000	1.000000
1.0674604147117188190919	1.1749724933360989886921	1.2119417405600509951569	-2622.191918	-2615.748871	0.135000	1.000000
1.1164093970041018000217	1.0931626672418688350774	1.3399831856243018535224	-2561.681850	-2555.238803	0.135000	1.000000
1.2047169828435770888575	1.1101825506530058618182	1.4074929336372772326058	-2519.915266	-2513.472219	0.135000	1.000000
1.4414717830492618233507	1.0991234533464278033676	1.7657728568723727313738	-2430.709799	-2424.266751	0.135000	1.000000
1.5419973271088367461346	1.0895033042417636703902	1.9461016867934497476256	-2387.347297	-2380.904250	0.135000	1.000000
1.7414506998414305272149	1.0865253039027897852264	1.9640723198909295632575	-2375.641271	-2369.198224	0.135000	1.000000
1.7551146543571376490434	1.0609247877890422007141	2.1036636243430355541761	-2332.890993	-2326.447946	0.135000	1.000000
1.7551146543571376490434	1.0609247877890422007141	2.1611490507549686590494	-2318.384897	-2311.941850	0.135000	1.000000
1.7551146543571376490434	1.0609247877890422007141	2.2248751081150763830863	-2305.586968	-2299.143920	0.135000	1.000000
1.8348512064182020964154	1.0352392326390937871139	2.7569320374351633518017	-2235.612575	-2229.169528	0.135000	1.000000
1.8348512064182020964154	1.0352392326390937871139	2.6431124291883625332389	-2232.445587	-2226.002539	0.135000	1.000000
1.8348512064182020964154	1.0255038387936552535251	2.6431124291883625332389	-2224.901805	-2218.458758	0.135000	1.000000
1.8348512064182020964154	1.0255038387936552535251	2.6431124291883625332389	-2224.901805	-2218.458758	0.135000	1.000000
2.0174938214696336302723	1.0255038387936552535251	2.6431124291883625332389	-2218.040488	-2211.597441	0.135000	1.000000
2.0174938214696336302723	1.0255038387936552535251	2.7367065819017319938666	-2210.284472	-2203.841425	0.135000	1.000000
1.9307218426891046281213	1.0077826522231927430795	2.8881683675554281620634	-2194.701034	-2188.257987	0.135000	1.000000
2.1991199520526611976834	1.0077826522231927430795	2.8881683675554281620634	-2191.142555	-2184.699508	0.135000	1.000000
2.2040271106992230798483	0.9988490711050916903702	2.9210999921270257573269	-2190.462535	-2184.019487	0.135000	1.000000
2.2066023360838933342620	0.9988490711050916903702	2.9210999921270257573269	-2190.522926	-2184.079879	0.135000	1.000000
2.2066023360838933342620	0.9988490711050916903702	3.0285682273031042655020	-2184.212700	-2177.769653	0.135000	1.000000
2.2147635493839548104233	0.9988490711050916903702	3.0285682273031042655020	-2184.391551	-2177.948503	0.135000	1.000000
2.2147635493839548104233	0.9988490711050916903702	3.0285682273031042655020	-2184.391551	-2177.948503	0.135000	1.000000
2.1315882189294765858278	0.9988490711050916903702	3.0045873842461738867371	-2183.575799	-2177.132752	0.135000	1.000000
2.1089098838439976901782	0.9931558370967397131324	3.0353200803622910619595	-2182.486409	-2176.043362	0.135000	1.000000
2.1698088261694725709106	0.9931558370967397131324	3.0771142558131301392166	-2181.655534	-2175.212486	0.135000	1.000000
2.0670123510936075916788	0.9931558370967397131324	3.0771142558131301392166	-2181.717868	-2175.274820	0.135000	1.000000
2.1369520059021667179877	0.9931558370967397131324	3.0771142558131301392166	-2181.386855	-2174.943808	0.135000	1.000000
2.1369520059021667179877	0.9931558370967397131324	3.0771142558131301392166	-2181.386855	-2174.943808	0.135000	1.000000
2.0376266119692387768225	0.9931558370967397131324	3.0771142558131301392166	-2182.223508	-2175.780461	0.135000	1.000000
2.0744544041944332768423	0.9931558370967397131324	3.0771142558131301392166	-2181.624233	-2175.181186	0.135000	1.000000
2.1534581567504407217939	0.9931558370967397131324	3.0771142558131301392166	-2181.487935	-2175.044888	0.135000	1.000000
2.0806410688600012193206	0.9863513436442901127776	3.1849355201189437636344	-2181.507783	-2175.064736	0.135000	1.000000
2.0806410688600012193206	0.9863513436442901127776	3.1849355201189437636344	-2181.507783	-2175.064736	0.135000	1.000000
2.0806410688600012193206	0.9863513436442901127776	3.1849355201189437636344	-2181.507783	-2175.064736	0.135000	1.000000
2.0806410688600012193206	0.9860827839019342677673	3.1100486326346752363747	-2181.516925	-2175.073877	0.135000	1.000000
2.0958257144104375235827	0.9860827839019342677673	3.1100486326346752363747	-2181.418768	-2174.975721	0.135000	1.000000
2.0533796775506267806577	0.9860827839019342677673	3.1100486326346752363747	-2181.839433	-2175.396386	0.135000	1.000000
